store_id,week_id,date,is_bm,is_post,treatment_group,store_type,city,region_type,is_metro,capacity,avg_daily_volume,avg_utilization_rate,pct_closure_hours,collection_hrs,rts_rate,complaint_rate,opt_out_rate,is_treated_5d,is_g2,is_g4,cohort
107,3,2026-02-23,0,1,7D,vacant,新北市,metro,1,310,69,0.2226,0.0,103.85,0.16072,0.00267,0.00134,0,0,0,high_risk
107,4,2026-03-02,0,1,7D,vacant,新北市,metro,1,310,69,0.2226,0.0,116.71,0.17744,0.0029,0.00134,0,0,0,high_risk
108,0,2026-01-19,1,0,6D,burst,台北市,metro,1,315,397,1.2603,0.1737,109.51,0.16598,0.00205,0.00159,0,0,0,high_risk
108,1,2026-01-26,0,1,6D,burst,台北市,metro,1,315,397,1.2603,0.1737,116.39,0.18701,0.00107,0.00102,0,0,0,high_risk
108,2,2026-02-02,0,1,6D,burst,台北市,metro,1,315,397,1.2603,0.1737,124.98,0.14136,0.00161,0.00177,0,0,0,high_risk
108,3,2026-02-23,0,1,6D,burst,台北市,metro,1,315,397,1.2603,0.1737,121.57,0.13965,0.00274,0.00154,0,0,0,high_risk
108,4,2026-03-02,0,1,6D,burst,台北市,metro,1,315,397,1.2603,0.1737,120.97,0.17655,0.00374,0.00169,0,0,0,high_risk
109,0,2026-01-19,1,0,7D,vacant,其他,rural,0,407,128,0.3145,0.0,121.73,0.17799,0.0032,0.00127,0,0,0,high_risk
109,1,2026-01-26,0,1,7D,vacant,其他,rural,0,407,128,0.3145,0.0,124.63,0.1621,0.00389,0.00117,0,0,0,high_risk
109,2,2026-02-02,0,1,7D,vacant,其他,rural,0,407,128,0.3145,0.0,114.93,0.17101,0.00235,0.00113,0,0,0,high_risk
109,3,2026-02-23,0,1,7D,vacant,其他,rural,0,407,128,0.3145,0.0,128.65,0.17618,0.00278,0.00125,0,0,0,high_risk
109,4,2026-03-02,0,1,7D,vacant,其他,rural,0,407,128,0.3145,0.0,128.3,0.15279,0.00325,0.00148,0,0,0,high_risk
110,0,2026-01-19,1,0,6D,burst,台中市,metro,1,293,511,1.5,0.2757,126.08,0.1544,0.00263,0.00155,0,0,0,high_risk
110,1,2026-01-26,0,1,6D,burst,台中市,metro,1,293,511,1.5,0.2757,127.45,0.16785,0.0028,0.00207,0,0,0,high_risk
110,2,2026-02-02,0,1,6D,burst,台中市,metro,1,293,511,1.5,0.2757,125.37,0.17856,0.00323,0.00174,0,0,0,high_risk
110,3,2026-02-23,0,1,6D,burst,台中市,metro,1,293,511,1.5,0.2757,139.28,0.14751,0.00286,0.00073,0,0,0,high_risk
110,4,2026-03-02,0,1,6D,burst,台中市,metro,1,293,511,1.5,0.2757,122.3,0.16203,0.0031,0.00113,0,0,0,high_risk
111,0,2026-01-19,1,0,5D_G4,burst,新北市,metro,1,338,359,1.0621,0.1658,120.54,0.16134,0.00325,0.00203,1,0,1,high_risk
111,1,2026-01-26,0,1,5D_G4,burst,新北市,metro,1,338,359,1.0621,0.1658,114.97,0.14127,0.00402,0.00225,1,0,1,high_risk
111,2,2026-02-02,0,1,5D_G4,burst,新北市,metro,1,338,359,1.0621,0.1658,112.74,0.13487,0.00247,0.00194,1,0,1,high_risk
111,3,2026-02-23,0,1,5D_G4,burst,新北市,metro,1,338,359,1.0621,0.1658,111.04,0.12681,0.00341,0.00179,1,0,1,high_risk
111,4,2026-03-02,0,1,5D_G4,burst,新北市,metro,1,338,359,1.0621,0.1658,113.89,0.15373,0.00383,0.00219,1,0,1,high_risk
112,0,2026-01-19,1,0,6D,burst,桃園市,metro,1,298,513,1.5,0.235,122.43,0.15691,0.00151,0.00145,0,0,0,high_risk
112,1,2026-01-26,0,1,6D,burst,桃園市,metro,1,298,513,1.5,0.235,125.67,0.16062,0.00339,0.00187,0,0,0,high_risk
112,2,2026-02-02,0,1,6D,burst,桃園市,metro,1,298,513,1.5,0.235,123.41,0.14113,0.00284,0.00216,0,0,0,high_risk
112,3,2026-02-23,0,1,6D,burst,桃園市,metro,1,298,513,1.5,0.235,116.88,0.1543,0.00241,0.00114,0,0,0,high_risk
112,4,2026-03-02,0,1,6D,burst,桃園市,metro,1,298,513,1.5,0.235,130.2,0.17274,0.00248,0.00137,0,0,0,high_risk
113,0,2026-01-19,1,0,7D,vacant,高雄市,metro,1,321,80,0.2492,0.0,128.92,0.16981,0.00285,0.00119,0,0,0,high_risk
113,1,2026-01-26,0,1,7D,vacant,高雄市,metro,1,321,80,0.2492,0.0,121.72,0.17399,0.00246,0.00164,0,0,0,high_risk
113,2,2026-02-02,0,1,7D,vacant,高雄市,metro,1,321,80,0.2492,0.0,117.78,0.17326,0.00294,0.00122,0,0,0,high_risk
113,3,2026-02-23,0,1,7D,vacant,高雄市,metro,1,321,80,0.2492,0.0,127.39,0.19632,0.00316,0.00139,0,0,0,high_risk
113,4,2026-03-02,0,1,7D,vacant,高雄市,metro,1,321,80,0.2492,0.0,124.5,0.15378,0.00177,0.00149,0,0,0,high_risk
114,0,2026-01-19,1,0,6D,burst,新北市,metro,1,292,444,1.5,0.2627,111.41,0.14071,0.00251,0.00121,0,0,0,high_risk
114,1,2026-01-26,0,1,6D,burst,新北市,metro,1,292,444,1.5,0.2627,122.46,0.14924,0.00309,0.00148,0,0,0,high_risk
114,2,2026-02-02,0,1,6D,burst,新北市,metro,1,292,444,1.5,0.2627,125.1,0.15445,0.00178,0.00149,0,0,0,high_risk
114,3,2026-02-23,0,1,6D,burst,新北市,metro,1,292,444,1.5,0.2627,115.8,0.15039,0.00233,0.00113,0,0,0,high_risk
114,4,2026-03-02,0,1,6D,burst,新北市,metro,1,292,444,1.5,0.2627,124.52,0.1664,0.00188,0.00173,0,0,0,high_risk
115,0,2026-01-19,1,0,7D,vacant,其他,rural,0,406,63,0.1552,0.0,111.36,0.18379,0.00291,0.0007,0,0,0,high_risk
115,1,2026-01-26,0,1,7D,vacant,其他,rural,0,406,63,0.1552,0.0,133.69,0.18809,0.00337,0.00127,0,0,0,high_risk
115,2,2026-02-02,0,1,7D,vacant,其他,rural,0,406,63,0.1552,0.0,132.98,0.17256,0.00365,0.00123,0,0,0,high_risk
115,3,2026-02-23,0,1,7D,vacant,其他,rural,0,406,63,0.1552,0.0,120.98,0.19712,0.00184,0.00171,0,0,0,high_risk
115,4,2026-03-02,0,1,7D,vacant,其他,rural,0,406,63,0.1552,0.0,125.91,0.15965,0.00248,0.00111,0,0,0,high_risk
116,0,2026-01-19,1,0,7D,vacant,彰化縣,regional,0,363,118,0.3251,0.0,103.72,0.14051,0.00254,0.00142,0,0,0,high_risk
116,1,2026-01-26,0,1,7D,vacant,彰化縣,regional,0,363,118,0.3251,0.0,113.75,0.1808,0.00297,0.00165,0,0,0,high_risk
116,2,2026-02-02,0,1,7D,vacant,彰化縣,regional,0,363,118,0.3251,0.0,120.65,0.13742,0.00237,0.00163,0,0,0,high_risk
116,3,2026-02-23,0,1,7D,vacant,彰化縣,regional,0,363,118,0.3251,0.0,114.42,0.15367,0.0024,0.00156,0,0,0,high_risk
116,4,2026-03-02,0,1,7D,vacant,彰化縣,regional,0,363,118,0.3251,0.0,128.72,0.1728,0.00264,0.0017,0,0,0,high_risk
117,0,2026-01-19,1,0,7D,vacant,新竹縣市,regional,0,340,87,0.2559,0.0,138.98,0.16346,0.00197,0.00101,0,0,0,high_risk
117,1,2026-01-26,0,1,7D,vacant,新竹縣市,regional,0,340,87,0.2559,0.0,113.59,0.16214,0.00225,0.00117,0,0,0,high_risk
117,2,2026-02-02,0,1,7D,vacant,新竹縣市,regional,0,340,87,0.2559,0.0,116.3,0.14729,0.00293,0.0014,0,0,0,high_risk
117,3,2026-02-23,0,1,7D,vacant,新竹縣市,regional,0,340,87,0.2559,0.0,124.88,0.16484,0.00276,0.00158,0,0,0,high_risk
117,4,2026-03-02,0,1,7D,vacant,新竹縣市,regional,0,340,87,0.2559,0.0,135.89,0.18005,0.00158,0.00146,0,0,0,high_risk
118,0,2026-01-19,1,0,5D_Control,burst,台中市,metro,1,289,369,1.2768,0.2405,113.22,0.1653,0.00216,0.00147,0,0,0,high_risk
118,1,2026-01-26,0,1,5D_Control,burst,台中市,metro,1,289,369,1.2768,0.2405,122.99,0.12255,0.00254,0.00143,0,0,0,high_risk
118,2,2026-02-02,0,1,5D_Control,burst,台中市,metro,1,289,369,1.2768,0.2405,135.57,0.11629,0.0026,0.00164,0,0,0,high_risk
118,3,2026-02-23,0,1,5D_Control,burst,台中市,metro,1,289,369,1.2768,0.2405,107.79,0.12286,0.00222,0.00173,0,0,0,high_risk
118,4,2026-03-02,0,1,5D_Control,burst,台中市,metro,1,289,369,1.2768,0.2405,110.75,0.14089,0.0015,0.00124,0,0,0,high_risk
119,0,2026-01-19,1,0,6D,burst,高雄市,metro,1,302,479,1.5,0.2538,119.61,0.17015,0.0031,0.00155,0,0,0,high_risk
119,1,2026-01-26,0,1,6D,burst,高雄市,metro,1,302,479,1.5,0.2538,118.84,0.15299,0.00336,0.00151,0,0,0,high_risk
119,2,2026-02-02,0,1,6D,burst,高雄市,metro,1,302,479,1.5,0.2538,129.5,0.13184,0.0023,0.00191,0,0,0,high_risk
119,3,2026-02-23,0,1,6D,burst,高雄市,metro,1,302,479,1.5,0.2538,124.93,0.1713,0.00266,0.00122,0,0,0,high_risk
119,4,2026-03-02,0,1,6D,burst,高雄市,metro,1,302,479,1.5,0.2538,108.8,0.15153,0.00288,0.00089,0,0,0,high_risk
120,0,2026-01-19,1,0,6D,burst,高雄市,metro,1,248,455,1.5,0.2612,127.12,0.17534,0.0017,0.00197,0,0,0,high_risk
120,1,2026-01-26,0,1,6D,burst,高雄市,metro,1,248,455,1.5,0.2612,118.38,0.15366,0.00241,0.00172,0,0,0,high_risk
120,2,2026-02-02,0,1,6D,burst,高雄市,metro,1,248,455,1.5,0.2612,133.2,0.15018,0.00287,0.00147,0,0,0,high_risk
120,3,2026-02-23,0,1,6D,burst,高雄市,metro,1,248,455,1.5,0.2612,117.98,0.1673,0.00312,0.00114,0,0,0,high_risk
120,4,2026-03-02,0,1,6D,burst,高雄市,metro,1,248,455,1.5,0.2612,117.91,0.20037,0.00292,0.00154,0,0,0,high_risk
121,0,2026-01-19,1,0,7D,vacant,高雄市,metro,1,298,122,0.4094,0.0,127.33,0.17624,0.00258,0.00125,0,0,0,high_risk
121,1,2026-01-26,0,1,7D,vacant,高雄市,metro,1,298,122,0.4094,0.0,129.1,0.16704,0.00173,0.00155,0,0,0,high_risk
121,2,2026-02-02,0,1,7D,vacant,高雄市,metro,1,298,122,0.4094,0.0,126.58,0.17038,0.00238,0.00077,0,0,0,high_risk
121,3,2026-02-23,0,1,7D,vacant,高雄市,metro,1,298,122,0.4094,0.0,109.52,0.13873,0.00155,0.00165,0,0,0,high_risk
121,4,2026-03-02,0,1,7D,vacant,高雄市,metro,1,298,122,0.4094,0.0,127.3,0.14816,0.00278,0.00141,0,0,0,high_risk
122,0,2026-01-19,1,0,7D,vacant,台北市,metro,1,302,105,0.3477,0.0,114.73,0.12734,0.00213,0.00146,0,0,0,high_risk
122,1,2026-01-26,0,1,7D,vacant,台北市,metro,1,302,105,0.3477,0.0,124.88,0.19095,0.00283,0.00208,0,0,0,high_risk
122,2,2026-02-02,0,1,7D,vacant,台北市,metro,1,302,105,0.3477,0.0,111.61,0.18791,0.00269,0.00138,0,0,0,high_risk
122,3,2026-02-23,0,1,7D,vacant,台北市,metro,1,302,105,0.3477,0.0,126.57,0.17089,0.00212,0.00178,0,0,0,high_risk
122,4,2026-03-02,0,1,7D,vacant,台北市,metro,1,302,105,0.3477,0.0,116.55,0.16703,0.00308,0.00137,0,0,0,high_risk
123,0,2026-01-19,1,0,7D,vacant,台中市,metro,1,213,103,0.4836,0.0,112.74,0.14173,0.00264,0.00182,0,0,0,high_risk
123,1,2026-01-26,0,1,7D,vacant,台中市,metro,1,213,103,0.4836,0.0,128.71,0.16171,0.00218,0.00205,0,0,0,high_risk
123,2,2026-02-02,0,1,7D,vacant,台中市,metro,1,213,103,0.4836,0.0,124.93,0.19189,0.0018,0.00115,0,0,0,high_risk
123,3,2026-02-23,0,1,7D,vacant,台中市,metro,1,213,103,0.4836,0.0,118.09,0.16697,0.00164,0.00171,0,0,0,high_risk
123,4,2026-03-02,0,1,7D,vacant,台中市,metro,1,213,103,0.4836,0.0,134.61,0.15653,0.00256,0.00146,0,0,0,high_risk
124,0,2026-01-19,1,0,6D,burst,台北市,metro,1,263,470,1.5,0.2796,119.47,0.13863,0.0025,0.00165,0,0,0,high_risk
124,1,2026-01-26,0,1,6D,burst,台北市,metro,1,263,470,1.5,0.2796,123.26,0.1857,0.00301,0.00122,0,0,0,high_risk
124,2,2026-02-02,0,1,6D,burst,台北市,metro,1,263,470,1.5,0.2796,125.15,0.16395,0.00226,0.0014,0,0,0,high_risk
124,3,2026-02-23,0,1,6D,burst,台北市,metro,1,263,470,1.5,0.2796,118.04,0.13865,0.00343,0.00119,0,0,0,high_risk
124,4,2026-03-02,0,1,6D,burst,台北市,metro,1,263,470,1.5,0.2796,126.77,0.15114,0.00271,0.00123,0,0,0,high_risk
125,0,2026-01-19,1,0,7D,vacant,台中市,metro,1,316,107,0.3386,0.0,118.73,0.14584,0.00219,0.00139,0,0,0,high_risk
125,1,2026-01-26,0,1,7D,vacant,台中市,metro,1,316,107,0.3386,0.0,119.71,0.16302,0.00257,0.0014,0,0,0,high_risk
125,2,2026-02-02,0,1,7D,vacant,台中市,metro,1,316,107,0.3386,0.0,133.9,0.16811,0.00244,0.00134,0,0,0,high_risk
125,3,2026-02-23,0,1,7D,vacant,台中市,metro,1,316,107,0.3386,0.0,114.68,0.15745,0.00289,0.00137,0,0,0,high_risk
125,4,2026-03-02,0,1,7D,vacant,台中市,metro,1,316,107,0.3386,0.0,103.7,0.17666,0.00332,0.00135,0,0,0,high_risk
126,0,2026-01-19,1,0,7D,vacant,桃園市,metro,1,315,113,0.3587,0.0,135.89,0.16618,0.0038,0.00108,0,0,0,high_risk
126,1,2026-01-26,0,1,7D,vacant,桃園市,metro,1,315,113,0.3587,0.0,143.39,0.18093,0.00219,0.00139,0,0,0,high_risk
126,2,2026-02-02,0,1,7D,vacant,桃園市,metro,1,315,113,0.3587,0.0,119.76,0.15964,0.00212,0.00135,0,0,0,high_risk
126,3,2026-02-23,0,1,7D,vacant,桃園市,metro,1,315,113,0.3587,0.0,107.51,0.21068,0.00225,0.0013,0,0,0,high_risk
126,4,2026-03-02,0,1,7D,vacant,桃園市,metro,1,315,113,0.3587,0.0,120.52,0.15653,0.00266,0.00128,0,0,0,high_risk
127,0,2026-01-19,1,0,7D,vacant,新北市,metro,1,253,105,0.415,0.0071,120.71,0.15145,0.00295,0.00183,0,0,0,high_risk
127,1,2026-01-26,0,1,7D,vacant,新北市,metro,1,253,105,0.415,0.0071,121.48,0.14961,0.00248,0.00151,0,0,0,high_risk
127,2,2026-02-02,0,1,7D,vacant,新北市,metro,1,253,105,0.415,0.0071,114.09,0.16184,0.00171,0.00154,0,0,0,high_risk
127,3,2026-02-23,0,1,7D,vacant,新北市,metro,1,253,105,0.415,0.0071,127.64,0.13921,0.0031,0.00119,0,0,0,high_risk
127,4,2026-03-02,0,1,7D,vacant,新北市,metro,1,253,105,0.415,0.0071,127.2,0.16942,0.00172,0.00133,0,0,0,high_risk
128,0,2026-01-19,1,0,7D,vacant,台北市,metro,1,306,121,0.3954,0.0,111.04,0.13642,0.00208,0.00138,0,0,0,high_risk
128,1,2026-01-26,0,1,7D,vacant,台北市,metro,1,306,121,0.3954,0.0,128.59,0.16743,0.00308,0.00155,0,0,0,high_risk
128,2,2026-02-02,0,1,7D,vacant,台北市,metro,1,306,121,0.3954,0.0,139.42,0.14473,0.00217,0.00166,0,0,0,high_risk
128,3,2026-02-23,0,1,7D,vacant,台北市,metro,1,306,121,0.3954,0.0,124.38,0.15928,0.00319,0.00146,0,0,0,high_risk
128,4,2026-03-02,0,1,7D,vacant,台北市,metro,1,306,121,0.3954,0.0,120.3,0.17407,0.00117,0.00149,0,0,0,high_risk
129,0,2026-01-19,1,0,7D,vacant,高雄市,metro,1,340,59,0.1735,0.0,121.86,0.19956,0.00256,0.00106,0,0,0,high_risk
129,1,2026-01-26,0,1,7D,vacant,高雄市,metro,1,340,59,0.1735,0.0,127.92,0.14883,0.00266,0.00145,0,0,0,high_risk
129,2,2026-02-02,0,1,7D,vacant,高雄市,metro,1,340,59,0.1735,0.0,109.15,0.16275,0.00269,0.00179,0,0,0,high_risk
129,3,2026-02-23,0,1,7D,vacant,高雄市,metro,1,340,59,0.1735,0.0,124.32,0.15414,0.00231,0.00129,0,0,0,high_risk
129,4,2026-03-02,0,1,7D,vacant,高雄市,metro,1,340,59,0.1735,0.0,119.88,0.15195,0.00352,0.00102,0,0,0,high_risk
130,0,2026-01-19,1,0,7D,vacant,新北市,metro,1,331,96,0.29,0.0,137.78,0.15428,0.00237,0.00139,0,0,0,high_risk
130,1,2026-01-26,0,1,7D,vacant,新北市,metro,1,331,96,0.29,0.0,121.61,0.17736,0.00248,0.00214,0,0,0,high_risk
130,2,2026-02-02,0,1,7D,vacant,新北市,metro,1,331,96,0.29,0.0,136.34,0.15768,0.00292,0.00115,0,0,0,high_risk
130,3,2026-02-23,0,1,7D,vacant,新北市,metro,1,331,96,0.29,0.0,114.17,0.19874,0.00318,0.00171,0,0,0,high_risk
130,4,2026-03-02,0,1,7D,vacant,新北市,metro,1,331,96,0.29,0.0,127.7,0.17124,0.00297,0.00152,0,0,0,high_risk
131,0,2026-01-19,1,0,7D,vacant,其他,rural,0,416,65,0.1562,0.0,125.56,0.14985,0.00314,0.00104,0,0,0,high_risk
131,1,2026-01-26,0,1,7D,vacant,其他,rural,0,416,65,0.1562,0.0,116.05,0.1595,0.00298,0.00166,0,0,0,high_risk
131,2,2026-02-02,0,1,7D,vacant,其他,rural,0,416,65,0.1562,0.0,124.42,0.15297,0.00233,0.00167,0,0,0,high_risk
131,3,2026-02-23,0,1,7D,vacant,其他,rural,0,416,65,0.1562,0.0,132.7,0.177,0.00169,0.00193,0,0,0,high_risk
131,4,2026-03-02,0,1,7D,vacant,其他,rural,0,416,65,0.1562,0.0,120.41,0.14042,0.00308,0.00157,0,0,0,high_risk
132,0,2026-01-19,1,0,5D_Control,burst,高雄市,metro,1,281,401,1.427,0.2189,109.46,0.14489,0.00392,0.00157,0,0,0,high_risk
132,1,2026-01-26,0,1,5D_Control,burst,高雄市,metro,1,281,401,1.427,0.2189,120.86,0.12613,0.00209,0.00185,0,0,0,high_risk
132,2,2026-02-02,0,1,5D_Control,burst,高雄市,metro,1,281,401,1.427,0.2189,113.78,0.14524,0.00313,0.00152,0,0,0,high_risk
132,3,2026-02-23,0,1,5D_Control,burst,高雄市,metro,1,281,401,1.427,0.2189,118.26,0.1535,0.00257,0.00123,0,0,0,high_risk
132,4,2026-03-02,0,1,5D_Control,burst,高雄市,metro,1,281,401,1.427,0.2189,120.35,0.15571,0.00255,0.00116,0,0,0,high_risk
133,0,2026-01-19,1,0,7D,vacant,桃園市,metro,1,274,141,0.5146,0.0,109.35,0.17295,0.00288,0.00132,0,0,0,high_risk
133,1,2026-01-26,0,1,7D,vacant,桃園市,metro,1,274,141,0.5146,0.0,110.07,0.16376,0.00247,0.00169,0,0,0,high_risk
133,2,2026-02-02,0,1,7D,vacant,桃園市,metro,1,274,141,0.5146,0.0,126.86,0.17692,0.00217,0.00143,0,0,0,high_risk
133,3,2026-02-23,0,1,7D,vacant,桃園市,metro,1,274,141,0.5146,0.0,118.82,0.14783,0.00274,0.00099,0,0,0,high_risk
133,4,2026-03-02,0,1,7D,vacant,桃園市,metro,1,274,141,0.5146,0.0,102.48,0.13733,0.00239,0.00124,0,0,0,high_risk
134,0,2026-01-19,1,0,5D_G4,burst,高雄市,metro,1,318,577,1.5,0.3076,129.28,0.17155,0.00389,0.00223,1,0,1,high_risk
134,1,2026-01-26,0,1,5D_G4,burst,高雄市,metro,1,318,577,1.5,0.3076,123.18,0.11991,0.00365,0.0022,1,0,1,high_risk
134,2,2026-02-02,0,1,5D_G4,burst,高雄市,metro,1,318,577,1.5,0.3076,115.29,0.13402,0.00344,0.00255,1,0,1,high_risk
134,3,2026-02-23,0,1,5D_G4,burst,高雄市,metro,1,318,577,1.5,0.3076,110.47,0.13679,0.00475,0.00173,1,0,1,high_risk
134,4,2026-03-02,0,1,5D_G4,burst,高雄市,metro,1,318,577,1.5,0.3076,127.69,0.13872,0.003,0.00215,1,0,1,high_risk
135,0,2026-01-19,1,0,7D,vacant,台北市,metro,1,307,103,0.3355,0.0,125.79,0.17907,0.0032,0.00142,0,0,0,high_risk
135,1,2026-01-26,0,1,7D,vacant,台北市,metro,1,307,103,0.3355,0.0,142.06,0.17748,0.00289,0.00162,0,0,0,high_risk
135,2,2026-02-02,0,1,7D,vacant,台北市,metro,1,307,103,0.3355,0.0,126.36,0.16793,0.00232,0.00121,0,0,0,high_risk
135,3,2026-02-23,0,1,7D,vacant,台北市,metro,1,307,103,0.3355,0.0,126.1,0.15837,0.00252,0.00183,0,0,0,high_risk
135,4,2026-03-02,0,1,7D,vacant,台北市,metro,1,307,103,0.3355,0.0,121.66,0.16662,0.00219,0.00187,0,0,0,high_risk
136,0,2026-01-19,1,0,6D,burst,其他,rural,0,445,369,0.8292,0.0839,129.53,0.15606,0.00216,0.00096,0,0,0,high_risk
136,1,2026-01-26,0,1,6D,burst,其他,rural,0,445,369,0.8292,0.0839,128.0,0.16205,0.00413,0.00107,0,0,0,high_risk
136,2,2026-02-02,0,1,6D,burst,其他,rural,0,445,369,0.8292,0.0839,133.01,0.20427,0.00336,0.00142,0,0,0,high_risk
136,3,2026-02-23,0,1,6D,burst,其他,rural,0,445,369,0.8292,0.0839,118.83,0.16773,0.00226,0.00108,0,0,0,high_risk
136,4,2026-03-02,0,1,6D,burst,其他,rural,0,445,369,0.8292,0.0839,119.52,0.17175,0.00148,0.001,0,0,0,high_risk
137,0,2026-01-19,1,0,6D,burst,台中市,metro,1,305,369,1.2098,0.2472,119.17,0.15442,0.00275,0.00167,0,0,0,high_risk
137,1,2026-01-26,0,1,6D,burst,台中市,metro,1,305,369,1.2098,0.2472,129.33,0.1803,0.0026,0.00149,0,0,0,high_risk
137,2,2026-02-02,0,1,6D,burst,台中市,metro,1,305,369,1.2098,0.2472,134.99,0.1764,0.0024,0.0013,0,0,0,high_risk
137,3,2026-02-23,0,1,6D,burst,台中市,metro,1,305,369,1.2098,0.2472,119.33,0.17651,0.00255,0.0012,0,0,0,high_risk
137,4,2026-03-02,0,1,6D,burst,台中市,metro,1,305,369,1.2098,0.2472,119.6,0.16822,0.00309,0.00142,0,0,0,high_risk
138,0,2026-01-19,1,0,7D,vacant,屏東縣,regional,0,452,86,0.1903,0.0,125.51,0.18051,0.0019,0.00171,0,0,0,high_risk
138,1,2026-01-26,0,1,7D,vacant,屏東縣,regional,0,452,86,0.1903,0.0,121.03,0.18408,0.00262,0.00174,0,0,0,high_risk
138,2,2026-02-02,0,1,7D,vacant,屏東縣,regional,0,452,86,0.1903,0.0,130.62,0.16925,0.00287,0.00125,0,0,0,high_risk
138,3,2026-02-23,0,1,7D,vacant,屏東縣,regional,0,452,86,0.1903,0.0,104.99,0.16328,0.00148,0.00151,0,0,0,high_risk
138,4,2026-03-02,0,1,7D,vacant,屏東縣,regional,0,452,86,0.1903,0.0,116.39,0.17842,0.00352,0.00109,0,0,0,high_risk
139,0,2026-01-19,1,0,6D,burst,台北市,metro,1,303,446,1.4719,0.2126,116.74,0.15144,0.00196,0.00121,0,0,0,high_risk
139,1,2026-01-26,0,1,6D,burst,台北市,metro,1,303,446,1.4719,0.2126,104.44,0.15423,0.003,0.00148,0,0,0,high_risk
139,2,2026-02-02,0,1,6D,burst,台北市,metro,1,303,446,1.4719,0.2126,115.29,0.1642,0.00223,0.00166,0,0,0,high_risk
139,3,2026-02-23,0,1,6D,burst,台北市,metro,1,303,446,1.4719,0.2126,115.68,0.13888,0.00222,0.00058,0,0,0,high_risk
139,4,2026-03-02,0,1,6D,burst,台北市,metro,1,303,446,1.4719,0.2126,121.39,0.17741,0.0024,0.00117,0,0,0,high_risk
140,0,2026-01-19,1,0,5D_G4,burst,台中市,metro,1,331,502,1.5,0.3016,131.9,0.15056,0.00335,0.00196,1,0,1,high_risk
140,1,2026-01-26,0,1,5D_G4,burst,台中市,metro,1,331,502,1.5,0.3016,119.04,0.12793,0.00371,0.00222,1,0,1,high_risk
140,2,2026-02-02,0,1,5D_G4,burst,台中市,metro,1,331,502,1.5,0.3016,112.75,0.1318,0.00388,0.00191,1,0,1,high_risk
140,3,2026-02-23,0,1,5D_G4,burst,台中市,metro,1,331,502,1.5,0.3016,120.54,0.13559,0.00299,0.00216,1,0,1,high_risk
140,4,2026-03-02,0,1,5D_G4,burst,台中市,metro,1,331,502,1.5,0.3016,129.39,0.12985,0.00448,0.00162,1,0,1,high_risk
141,0,2026-01-19,1,0,5D_Control,burst,台中市,metro,1,334,417,1.2485,0.1394,115.19,0.16399,0.00261,0.00092,0,0,0,high_risk
141,1,2026-01-26,0,1,5D_Control,burst,台中市,metro,1,334,417,1.2485,0.1394,113.72,0.13411,0.00362,0.00139,0,0,0,high_risk
141,2,2026-02-02,0,1,5D_Control,burst,台中市,metro,1,334,417,1.2485,0.1394,125.47,0.12829,0.00258,0.00122,0,0,0,high_risk
141,3,2026-02-23,0,1,5D_Control,burst,台中市,metro,1,334,417,1.2485,0.1394,119.23,0.1234,0.00221,0.00136,0,0,0,high_risk
141,4,2026-03-02,0,1,5D_Control,burst,台中市,metro,1,334,417,1.2485,0.1394,126.18,0.15122,0.00256,0.00186,0,0,0,high_risk
142,0,2026-01-19,1,0,7D,vacant,其他,rural,0,387,127,0.3282,0.0,122.89,0.13343,0.00238,0.00146,0,0,0,high_risk
142,1,2026-01-26,0,1,7D,vacant,其他,rural,0,387,127,0.3282,0.0,128.61,0.16191,0.00329,0.00159,0,0,0,high_risk
142,2,2026-02-02,0,1,7D,vacant,其他,rural,0,387,127,0.3282,0.0,114.72,0.15797,0.0038,0.00125,0,0,0,high_risk
142,3,2026-02-23,0,1,7D,vacant,其他,rural,0,387,127,0.3282,0.0,122.9,0.17128,0.00377,0.00165,0,0,0,high_risk
142,4,2026-03-02,0,1,7D,vacant,其他,rural,0,387,127,0.3282,0.0,121.31,0.14319,0.00294,0.00199,0,0,0,high_risk
143,0,2026-01-19,1,0,7D,vacant,高雄市,metro,1,227,125,0.5507,0.0008,113.27,0.1575,0.00161,0.00172,0,0,0,high_risk
143,1,2026-01-26,0,1,7D,vacant,高雄市,metro,1,227,125,0.5507,0.0008,110.49,0.16346,0.00378,0.00129,0,0,0,high_risk
143,2,2026-02-02,0,1,7D,vacant,高雄市,metro,1,227,125,0.5507,0.0008,128.49,0.18105,0.00309,0.00123,0,0,0,high_risk
143,3,2026-02-23,0,1,7D,vacant,高雄市,metro,1,227,125,0.5507,0.0008,120.19,0.16998,0.00279,0.00079,0,0,0,high_risk
143,4,2026-03-02,0,1,7D,vacant,高雄市,metro,1,227,125,0.5507,0.0008,114.82,0.14725,0.0028,0.00117,0,0,0,high_risk
144,0,2026-01-19,1,0,7D,vacant,台中市,metro,1,361,109,0.3019,0.0,122.23,0.15769,0.00192,0.00115,0,0,0,high_risk
144,1,2026-01-26,0,1,7D,vacant,台中市,metro,1,361,109,0.3019,0.0,132.02,0.17829,0.00289,0.00103,0,0,0,high_risk
144,2,2026-02-02,0,1,7D,vacant,台中市,metro,1,361,109,0.3019,0.0,104.75,0.14699,0.00284,0.00144,0,0,0,high_risk
144,3,2026-02-23,0,1,7D,vacant,台中市,metro,1,361,109,0.3019,0.0,111.03,0.16382,0.00256,0.00178,0,0,0,high_risk
